GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZBTB47	1.2716480050331713	0.5294990000000003	0.2761348557545923	NA	0.529499	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SLC39A5	1.2705453796618529	0.5297910000000001	0.2758954236974073	NA	0.529791	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NR1H2	1.2702396220760628	0.5298719999999999	0.2758290292812532	NA	0.529872	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
KATNBL1	1.2694546808611025	0.53008	0.27565858146211525	NA	0.53008	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ARHGAP39	1.269107593564004	0.5301720000000001	0.2755832124131808	NA	0.530172	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
H2BC11	1.2681647256819295	0.5304220000000002	0.2753784712540064	NA	0.530422	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ZBED5	1.2677726235229803	0.530526	0.27529332735201956	NA	0.530526	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SIX1	1.2676896886852476	0.530548	0.2752753182808271	NA	0.530548	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CD226	1.2668680656667408	0.5307660000000001	0.2750969051092559	NA	0.530766	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MTPAP	1.2667550246950101	0.530796	0.27507235857413026	NA	0.530796	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ZNF74	1.2663292943822524	0.5309090000000001	0.27497991241132536	NA	0.530909	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
PSG6	1.266306691766376	0.5309150000000002	0.27497500431564936	NA	0.530915	NA	18.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
PCYOX1	1.2658433944244032	0.5310380000000001	0.2748744005760998	NA	0.531038	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SPIB	1.2657982004291766	0.5310500000000002	0.27486458682472875	NA	0.53105	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TBC1D2	1.265082764900174	0.53124	0.2747092319735272	NA	0.53124	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
COL9A1	1.2645971676555294	0.531369	0.27460378587163886	NA	0.531369	NA	22.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
C10orf105	1.2642659751547773	0.5314570000000001	0.27453186833387666	NA	0.531457	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM123	1.2642020011056565	0.5314739999999998	0.2745179765456178	NA	0.531474	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
DPEP3	1.26387839903766	0.5315600000000003	0.2744477072493858	NA	0.53156	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
GALNT6	1.2635172306569702	0.5316560000000001	0.2743692805320001	NA	0.531656	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TPM2	1.2628740609909814	0.5318269999999998	0.2742296180135671	NA	0.531827	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NOL10	1.2616484740055063	0.5321530000000001	0.27396348518112473	NA	0.532153	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
FURIN	1.261404198278036	0.5322179999999999	0.2739104413808733	NA	0.532218	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMC2	1.26123510178866	0.532263	0.2738737225447506	0.532263	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
PIGM	1.2610885630615087	0.532302	0.27384190206445713	NA	0.532302	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CKM	1.2610171762889066	0.532321	0.2738264006237461	NA	0.532321	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
C2CD6	1.2603297393793613	0.5325039999999999	0.27367712559551016	NA	0.532504	NA	37.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CCDC172	1.2599654560447862	0.5326010000000001	0.2735980224744823	NA	0.532601	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM229A	1.2598265200876353	0.532638	0.27356785291471813	NA	0.532638	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ZNF765-ZNF761	1.2594510657868299	0.5327379999999999	0.2734863240491948	NA	0.532738	NA	29.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
