GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MICAL2	-0.655439286265638	0.5121849643516374	0.29057317478395045	NA	0.458028844536426	0.853359	NA	3.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OCIAD2	0.6554175884477474	0.5121989303701022	0.2905613328079392	NA	0.608300767716954	0.150037	NA	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF77	0.6551143662553399	0.5123941231606598	0.2903958599842072	NA	0.512394123160659	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
VIMP	-0.6550005190829222	0.5124674198525386	0.29033373969274723	NA	0.512467419852539	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PDE8A	0.6548455675541308	0.5125671889909348	0.2902491977933173	NA	0.512567188990935	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MYBBP1A	-0.6547909349821724	0.5126023678545608	0.2902193920187381	NA	0.512602367854561	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
POLN	0.6545337516638178	0.5127679895733577	0.2900790942255334	0.535786	0.759260162334951	NA	3.0	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CACNB2	-0.6543750774539804	0.5128701869963195	0.28999254561995713	NA	NA	0.512869	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ANLN	0.6537041482322341	0.5133024301902224	0.2896266796011014	NA	0.313294771569171	0.0532593	NA	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MRPS24	0.6534304512173719	0.513478812745785	0.28947747163325954	NA	0.513478812745786	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DEAF1	0.6533496037098117	0.5135309205192704	0.28943340171303306	NA	0.513530920519271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DNAJC30	0.6531874746279629	0.5136354241248625	0.28934503172380804	NA	0.513635424124862	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TBKBP1	0.6531306981767983	0.5136720231607721	0.28931408722051016	NA	0.513672023160773	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
BOD1L1	0.65296133992602	0.5137812023416157	0.2892217892651762	NA	0.177184407520431	0.670072	NA	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CELA3B	-0.6528547129123627	0.5138499471412945	0.28916368381125024	NA	0.920845694983346	0.306475	NA	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MGAT4A	0.6526492692437368	0.5139824147222121	0.28905173960346564	NA	0.513982414722213	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAM3B	-0.6525289623385694	0.5140599953994006	0.2889861919962122	NA	0.514059995399401	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PWWP3A	-0.6524911591730134	0.5140843742700857	0.28896559642748104	NA	NA	0.514086	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CMSS1	-0.652470624561872	0.5140976170805813	0.2889544091482409	NA	NA	0.514097	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
WDR46	-0.6524584379622143	0.514105476326199	0.2889477699404314	NA	0.514105476326199	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CEP76	-0.6523913344152682	0.5141487531149347	0.28891121308510254	NA	0.514148753114934	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TXNDC2	0.6523284166138482	0.5141893321306537	0.28887693789317914	NA	0.514189332130654	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AKR1C4	0.6521141161969403	0.5143275582933762	0.28876020503123906	NA	0.523081151112679	0.776698	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SYF2	0.6518036865078191	0.5145278231697501	0.28859113572685735	NA	0.51452782316975	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PLEKHG3	0.6516495441276442	0.5146272787960744	0.28850719691188415	NA	0.514627278796075	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NOL4	0.651407278010873	0.5147836137410582	0.28837528572860577	NA	NA	0.514783	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DNAJC21	-0.6512123448441063	0.51490942252626	0.28826916077770187	NA	0.51490942252626	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF511-PRAP1	0.6504929846988963	0.515373831776814	0.28787763662610943	NA	0.515373831776814	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CEP85	-0.6499560510243354	0.5157206106259613	0.28758551179232045	NA	0.0603872900674749	0.337671	NA	7.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF835	0.6499441035282815	0.5157283282983696	0.28757901269689534	NA	0.51572832829837	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRIM10	0.6497873256549406	0.5158296069765655	0.2874937343626162	NA	0.515829606976566	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR5H1	-0.6497033042910456	0.5158838891165232	0.28744803478815006	NA	0.515883889116523	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ENKUR	0.6491288966923556	0.5162550654530058	0.2871356740522571	0.797443	0.508388703549203	NA	4.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EML6	0.6489629873428013	0.5163623001520571	0.28704547328712343	NA	0.516362300152057	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PARN	-0.6487520269513791	0.5164986700472702	0.28693079242485503	NA	0.51649867004727	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC16A9	0.6485757803776337	0.5166126144026365	0.2868349936358473	NA	0.516612614402637	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MRGPRD	-0.6485459906176715	0.5166318749291907	0.2868188024236253	NA	0.51663187492919	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
BIN2	-0.6485284240624131	0.5166432327346988	0.2868092548554659	NA	0.43828251822308	0.887032	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PRSS33	0.6484755609295388	0.5166774126228373	0.2867805239153019	NA	0.869235318705756	0.279379	NA	7.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DGCR6L	-0.6482879306611774	0.5167987387967645	0.2866785548703138	NA	0.664758057144451	0.628767	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF23	-0.6482751943822428	0.5168069749112141	0.286671633664267	NA	0.291793795325817	0.890719	NA	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LGR5	0.648256329894634	0.5168191740528343	0.28666138233714034	NA	0.516819174052834	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DISP3	0.6481678676440332	0.5168763821300685	0.28661331179617716	NA	0.516876382130069	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LRCH4	0.6481580468543132	0.5168827333859912	0.286607975320089	NA	0.516882733385991	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UTP6	0.6479948227928976	0.5169882988192196	0.2865192863369141	NA	0.787342557398	0.517866	NA	5.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PAQR3	-0.647985369577073	0.5169944130443657	0.28651415013064757	NA	0.516994413044366	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SPATA20	-0.647690532189233	0.5171851290836809	0.2863539711268093	NA	0.517185129083681	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
USP43	0.647069446756282	0.5175869983623491	0.2860166415557521	NA	0.517586998362349	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SPG20	0.6469320388727886	0.517675929062876	0.28594202840853616	NA	0.517675929062876	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ATP1A4	-0.6467958530616758	0.5177640766358933	0.28586808495563426	0.26853	0.348663026120438	0.355821	4.0	17.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZFP62	0.6467386410226175	0.5178011099933968	0.2858370229171945	NA	0.277123885399371	0.863299	NA	10.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MMADHC	0.6464597514561324	0.517981654851744	0.28568562121565716	NA	0.517981654851745	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAM153B	-0.6463055037937814	0.5180815242089438	0.285601895219494	NA	0.518081524208944	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PTGR1	-0.6461657581718793	0.5181720126559329	0.2855260476939508	NA	0.518172012655933	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AL135787.1	-0.6461657581718793	0.5181720126559329	0.2855260476939508	NA	0.518172012655933	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
THSD1	-0.6461386326052703	0.5181895780200991	0.2855113259196216	NA	0.518189578020096	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AC127070.1	0.6460809404041002	0.5182269380615121	0.28548001561226033	NA	0.518226938061511	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GOLGA3	0.6460809404041002	0.5182269380615121	0.28548001561226033	NA	0.518226938061511	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HDAC11	0.6458921168608953	0.5183492252514201	0.2853775462445274	NA	0.989599544011736	0.36791	NA	5.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ACER1	-0.6454269211525604	0.5186505620978125	0.28512514709293185	NA	0.518650562097813	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR2K2	-0.6453489258687405	0.5187010934622931	0.2850828364788663	NA	NA	0.518702	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UGGT1	-0.6449147216579221	0.5189824509511275	0.2848473272843818	NA	NA	0.518982	NA	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CACNA1F	-0.6448922105143355	0.5189970399663596	0.284835119087847	NA	NA	0.518998	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DNASE1L2	-0.6448509640692299	0.519023771499768	0.2848127508321696	0.381126	0.0738114161520438	NA	3.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TMEM45B	0.644135737884381	0.519487417638987	0.2844249669059052	NA	0.543784693575677	0.761246	NA	6.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
COQ8B	-0.6440734568714614	0.519527801486536	0.284391207088273	NA	0.519527801486536	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RSRP1	0.6439734428969436	0.5195926552839877	0.28433699653699995	NA	0.519592655283987	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UGT2B10	0.6439327671938823	0.5196190325310377	0.28431495003198387	NA	0.380489008710759	0.973146	NA	5.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PIH1D2	0.6436928783133701	0.5197746089403021	0.2841849396608086	NA	0.520896153458092	0.120594	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NAPRT	-0.6434426393012916	0.5199369233776381	0.2840493400009996	0.898672	0.463738931905077	0.799161	3.0	5.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RSPH1	0.6433545066971422	0.5199940957242661	0.2840015875362169	NA	0.519994095724265	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC47A2	-0.6432395149668617	0.5200686966816084	0.28393928594363893	NA	0.520068696681608	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FANCG	0.6427099377567044	0.5204123314462508	0.28365242115040207	NA	0.629795581652988	0.669442	NA	6.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UHRF1BP1L	0.642565085832469	0.5205063440795009	0.28357397281640495	NA	0.520506344079501	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CDH17	-0.6422462103907856	0.5207133332960816	0.2834013017120992	NA	0.225255197877289	0.760824	NA	6.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PPFIA1	-0.6421302474549129	0.5207886179570197	0.2833385160152794	NA	NA	0.52079	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FFAR2	-0.6421062459606172	0.5208042007426026	0.2833255214598824	NA	0.520804200742602	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LRRC63	0.6420497615579215	0.5208408737542609	0.28329494120371934	NA	0.240549540730384	0.790533	NA	4.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCDC96	0.6419371795146317	0.5209139726359655	0.283233993196384	NA	0.520913972635965	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRDMT1	-0.6417417818334039	0.5210408557828567	0.2831282215269971	NA	0.521040855782858	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAM3D	-0.6416787839766516	0.5210817673692845	0.2830941225143745	NA	0.521081767369286	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PGBD3	0.6416423570256666	0.5211054242358966	0.28307440619716534	NA	0.521105424235897	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EXD3	-0.6414705972945924	0.5212169781354095	0.28298144600928493	NA	0.957544511134293	0.393137	NA	9.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
POTEF	-0.6414232110931204	0.5212477565204737	0.28295580124192765	NA	0.821965525865173	0.495181	NA	6.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GASK1A	0.6413353909866969	0.5213048000938068	0.2829082761382883	NA	NA	0.521304	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TOPAZ1	-0.6412514131705306	0.5213593509116174	0.28286283270541057	NA	0.521359350911618	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GPN3	0.6412288871552533	0.5213739839965765	0.2828506434565612	NA	0.521373983996576	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLFN12	0.6408812052039227	0.521599867859698	0.28266252729878044	NA	0.521599867859698	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MKI67	0.6407383863225218	0.5216926697782418	0.28258526543830337	NA	0.521692669778241	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
BCAT2	-0.6407267511937904	0.5217002305131524	0.28257897138464455	NA	0.220493193190129	0.749656	NA	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAM111A	-0.6406441071862212	0.5217539358326169	0.28253426616487515	NA	0.521753935832617	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MUSTN1	0.6402745579721089	0.5219941181974513	0.2823343905777802	NA	0.521994118197451	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
BRIP1	0.6401247736014387	0.5220914842459425	0.2822533904421436	NA	0.522091484245942	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SH3YL1	0.6395456872108354	0.5224680022068668	0.28194030213655724	NA	0.522468002206867	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
STX10	-0.6394379856425259	0.5225380444048345	0.28188208440619683	NA	0.527626536792223	0.785108	NA	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HSD17B4	-0.6394025986710099	0.5225610588762131	0.2818629569227001	NA	0.522561058876214	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KRTAP2-2	-0.639103880206478	0.522755355859987	0.2817015089483152	NA	NA	0.522756	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MRM3	0.6389766724116015	0.5228381075418839	0.28163276598051945	NA	NA	0.522838	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PGGHG	-0.6387349295276094	0.5229953855477119	0.281502142949182	NA	0.522995385547712	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
COL11A2	0.6383805222111357	0.5232260069749022	0.28131067751829814	NA	0.523226006974901	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RASA2	0.6382777505955249	0.5232928927159464	0.28125516374152515	NA	0.0338473696315796	0.222759	NA	5.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MAP1S	-0.6381113161373065	0.523401220763759	0.2811652687608189	NA	NA	0.523401	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCDC188	0.6378283936280431	0.5235853943872826	0.2810124767612346	NA	0.846531976426899	0.478647	NA	4.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TOP1MT	0.6377042142095036	0.5236662417657855	0.2809454220645069	NA	0.523666241765785	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GEMIN4	0.637467065202023	0.5238206561181661	0.2808173797915452	NA	0.238173975016022	0.780976	NA	11.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR4D10	0.6373732316755888	0.5238817601982527	0.28076672196271857	NA	0.523881760198253	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ERCC6	0.6370352497367444	0.524101883198252	0.2805842797915112	NA	0.524101883198252	NA	NA	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AC090094.1	0.6369571063914996	0.5241527836338478	0.2805421034406252	NA	0.524152783633847	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CDH19	0.6368326705230176	0.5242338429810656	0.28047494572155507	NA	NA	0.524234	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NSMF	-0.6365012432537258	0.5244497708959015	0.2802960999724913	NA	0.456028975524826	0.877021	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PTAR1	0.6362890785474843	0.5245880220702974	0.2801816298877966	NA	0.524588022070298	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FLOT2	0.6362641338123967	0.5246042778329219	0.28016817232046953	NA	0.487925815669048	0.836634	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF648	-0.6362570962787595	0.5246088640367785	0.28016437564094204	NA	0.524608864036778	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NOP14	0.6362042249401255	0.5246433197667155	0.28013585259640056	NA	0.524643319766716	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KHDRBS2	0.6360830778329924	0.5247222745119329	0.28007049956706614	NA	0.524722274511933	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
WNT6	0.6360419459976812	0.5247490825907699	0.2800483120140032	NA	0.524749082590771	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MTTP	0.6359768259902205	0.5247915266312599	0.28001318576462786	NA	0.57646969750297	0.733211	NA	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC6A18	-0.635872236682868	0.5248596997248285	0.27995677236244376	NA	0.524859699724829	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CRABP2	0.6357367387208647	0.5249480263482572	0.27988369276072617	NA	0.524948026348257	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FRY	-0.6357169896459984	0.5249609007499172	0.27987304177671274	NA	0.524960900749917	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC27A6	-0.6356670044513522	0.5249934867693371	0.27984608455153415	NA	0.524993486769337	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PEX11G	0.635657071255531	0.524999962476367	0.27984072763462847	NA	0.961257934541551	0.343369	NA	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RP1	-0.6352048561752478	0.5252948164695459	0.2795968847285497	NA	0.685228519107792	0.622029	NA	28.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF623	-0.635147383187799	0.5253322961656712	0.2795658989962727	NA	0.425326103747763	0.919535	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RGPD8	0.6350839060971332	0.5253736928906168	0.2795316774929991	NA	0.877766971643282	0.456669	NA	9.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAM90A1	-0.6348335543774527	0.5255369765874158	0.2793967217614897	NA	0.525536976587415	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CALHM3	-0.634730089662848	0.5256044656331433	0.27934095358603517	NA	0.487171911248402	0.839268	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SIRPG-AS1	0.6346226781375032	0.5256745338349739	0.2792830617543286	NA	NA	0.525674	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC13A2	0.6345039201976442	0.5257520092499044	0.27921905890891885	NA	0.525752009249904	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MCUB	-0.6343093007136593	0.5258789879124269	0.2791141815653072	NA	0.525878987912427	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZYG11A	-0.6340628151625263	0.5260398288712682	0.2789813721881602	NA	0.526039828871268	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC35E2B	0.6340307031979338	0.526060784969527	0.27896407133742884	NA	NA	0.52606	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC9C2	0.6340260819659064	0.5260638007962266	0.2789615816001644	NA	0.411825465120585	0.939449	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CYP11B2	-0.6338393504028346	0.5261856696376483	0.27886098384826385	NA	0.526185669637649	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRAPPC12	0.6338060245089232	0.5262074210292573	0.2788430314131242	NA	0.526207421029258	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TAS2R60	0.6336206827899798	0.5263283996195073	0.2787431956956605	NA	0.443111784114964	0.897258	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PASK	-0.6333971108294846	0.5264743512425925	0.2786227819051667	NA	0.526474351242593	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CRYAB	-0.6333107760346175	0.5265307176146287	0.2785762871539303	NA	NA	0.52653	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HHATL	-0.6330067732214256	0.526729219894069	0.2784125888254232	NA	0.814001299640915	0.509292	NA	6.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARHGAP11A-SCG5	-0.6329818501624508	0.5267454953985711	0.27839916968646633	NA	NA	0.526746	NA	NA	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GNMT	0.6327229052957414	0.5269146093487076	0.2782597599173066	NA	0.526914609348707	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCDC175	-0.6327022059972727	0.5269281290214869	0.2782486168518914	0.0768241	0.775115678566933	0.698124	3.0	15.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PGC	0.6327001789568012	0.5269294529852413	0.278247525641537	NA	0.846085570899504	0.276203	NA	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF837	0.6326710245859336	0.5269484953830648	0.2782318312087791	NA	0.526948495383065	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
