GENE	TEST_STAT	META_PVAL	-log10	GNE_PVAL	UKB_CASE_PVAL	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
THAP9	1.549365903873473	0.8178624066224902	0.08731975387251191	0.596311587479029	0.772834	56.0	40.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RPAP3	1.5493342292875483	0.8178680607216109	0.08731675149027683	0.752128838424898	0.612737	53.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LCN10	1.549178830740004	0.8178957998951853	0.08730202201702322	0.638227748898632	0.722145	30.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ST5	0.40199128598396916	0.817915995212643	0.08729129863801491	0.817915995212643	NA	111.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC1A1	1.548870334527606	0.8179508656681647	0.08727278362707003	0.608067849145938	0.75808	45.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
H2AZ2	0.40188857688170554	0.817958	0.08726899563983774	NA	0.817958	NA	4.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CGAS	0.4018470103872326	0.817975	0.08725996959024691	NA	0.817975	NA	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM26E	0.4015014069431866	0.81811635970182	0.08718492275590896	0.81811635970182	NA	26.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
COLQ	1.547858500752449	0.8181314579953786	0.0871769079484844	0.895248948567472	0.515161	50.0	30.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CPN1	1.5475940094715999	0.8181786600639841	0.08715185206487255	0.46125833896413	1.0	39.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SIVA1	1.5474347446053394	0.8182070821667187	0.08713676569243065	0.584039795084412	0.789835	23.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATP6V1E2	1.5473546937952567	0.8182213676308892	0.08712918320599614	0.809065078355976	0.570181	27.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FUT5	1.547155816589954	0.8182568575307209	0.08711034633126644	0.841271920482881	0.548407	58.0	42.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CATIP-AS2	0.4010451906368155	0.818303	0.08708585664370332	NA	0.818303	NA	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RNF212	1.5466496602364177	0.8183471771391627	0.08706241133078638	0.63533846064009	0.726347	40.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SBK2	1.5465285536053013	0.818368786669172	0.08705094336707414	0.752089828918871	0.613629	36.0	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
YARS1	0.40086189285294055	0.818378	0.08704605403566235	NA	0.818378	NA	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MARCH5	0.40074651288769503	0.818425213574461	0.08702099959454818	0.818425213574461	NA	5.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GOLGA1	1.5460345873424641	0.8184569230266997	0.08700417341039568	0.517787741656884	0.89152	67.0	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
HIST1H3B	0.400542215474497	0.818508818921492	0.08697663697493865	0.818508818921492	NA	4.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
POLR2J4	0.40049046085936046	0.81853	0.08696539860305526	NA	0.81853	NA	38.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SPSB2	1.5454332031590157	0.8185642168911355	0.0869472442331273	0.590863605311776	0.781495	45.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CHD6	1.5451496294654083	0.8186148064127683	0.08692040446816388	0.822274818277192	0.56164	182.0	111.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PLA1A	1.5449563989168675	0.8186492775158885	0.08690211711914136	0.696118624714729	0.663489	31.0	28.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AMOTL1	1.5448670436549385	0.8186652175956877	0.08689366096887971	0.783662742502401	0.589396	87.0	55.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SASS6	1.544411921406946	0.818746403569215	0.08685059468074054	0.615218513066938	0.750941	38.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KCNU1	1.544149026230107	0.8187932970599507	0.08682572128773339	0.682376547357025	0.677124	120.0	76.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CSNK2A1	1.54394957216748	0.818828873133356	0.08680685186516289	0.631305193179965	0.731975	23.0	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DEFB121	1.5430556507558537	0.8189883065590973	0.08672229901261301	0.829022769243655	0.557652	5.0	7.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SCAF1	1.5423186818724375	0.8191197311884432	0.08665261253270043	0.642554382787606	0.719747	89.0	79.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC13A1	1.5421235809646787	0.8191545213851543	0.0866341672810162	0.685342227324367	0.674877	75.0	43.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CMBL	1.5419946098065545	0.8191775188385555	0.08662197479882651	0.734832807688661	0.629465	26.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
EDEM1	1.5415911742315909	0.8192494544874819	0.0865838391285653	0.576421162268001	0.802616	51.0	51.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC35A3	1.5414751132824402	0.8192701482434912	0.0865728692457147	0.825537552665738	0.560449	17.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATP10A	1.5411738400198183	0.8193238638292909	0.08654439558800389	0.867310540261994	0.533536	163.0	97.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KIRREL	0.39843663661920725	0.819370990115212	0.08651941633590642	0.819370990115212	NA	71.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RPL26L1	1.5407725483648609	0.819395408475852	0.08650647396743584	0.842265674126509	0.549511	17.0	9.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ALG2	1.5407549064440118	0.8193985536835601	0.0865048069532979	0.50242653165043	0.921206	52.0	37.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CCM2L	1.5407390716712794	0.819401376705239	0.08650331070874145	1.0	0.462842	41.0	46.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
INSL6	1.540146047246096	0.819507096240316	0.0864472814532523	0.610143408118471	0.758804	32.0	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TGDS	1.540110404359437	0.8195134500640637	0.08644391428302513	0.707098374372218	0.654771	36.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ALDH3A1	1.5398072361681594	0.8195674925028541	0.08641527587676436	0.463057696548491	1.0	70.0	43.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KIF4B	1.5395879227733162	0.8196065855489543	0.08639456069534142	0.566497014306328	0.817495	102.0	56.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TRPM5	1.5394657207930194	0.8196283677373628	0.08638301886698888	0.759465962787829	0.609819	204.0	136.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GGTLC1	1.5391457804117659	0.8196853944006375	0.08635280333929242	0.594400381841425	0.779291	39.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NEK8	1.5390073587835393	0.8197100660371504	0.08633973174570021	0.800245524561929	0.578876	77.0	54.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TRAPPC6A	1.538903434484578	0.8197285886916835	0.08632991828103521	1.0	0.463267	28.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
BMS1P2-AGAP9	0.3975336845492952	0.819741	0.08632334278521346	NA	0.819741	NA	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AGAP9	0.3975336845492952	0.819741	0.08632334278521346	NA	0.819741	NA	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LOC101929057	0.39750196746568056	0.8197540000000001	0.08631645550801545	NA	0.819754	NA	84.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OR52B6	1.5387491846316745	0.8197560804477977	0.08631535331656306	0.923898439195463	0.501465	26.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PHPT1	1.5385616916414295	0.8197894962304046	0.08629765049670478	0.517592441707401	0.895195	25.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CSGALNACT2	1.5384656845725249	0.8198066066469141	0.086288586118642	0.934197317057531	0.496007	43.0	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NRDE2	1.5384513529746122	0.819809160808636	0.08628723304755823	0.628732876782426	0.736993	122.0	69.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KATNAL1	1.5379505901302721	0.8198984027663186	0.08623995963042573	0.665800595367605	0.696136	26.0	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LDHAL6A	1.5376734897679531	0.8199477824970025	0.0862138043181128	0.520049658913935	0.891361	27.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
EPX	1.5371614277046501	0.8200390273672212	0.0861654781444625	0.688931209363233	0.673029	115.0	57.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TRIML2	1.5368451110370853	0.8200953886483839	0.08613563011106648	0.518299154492142	0.894742	49.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C3orf70	1.5366832639548156	0.8201242255111669	0.08612035936283835	0.718406294306641	0.64557	26.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SEPT14	0.3965744095692549	0.820134272822362	0.08611503886998377	0.820134272822362	NA	42.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
STXBP2	1.536608025344026	0.8201376307990195	0.08611326068829389	0.873375361804784	0.531042	93.0	89.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PPFIA2	1.536328322991046	0.8201874641247875	0.08608687282351078	0.578538967746925	0.801785	75.0	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CCDC173	1.5362475229070705	0.8202018595253348	0.08607925043420053	0.592156796276124	0.783378	69.0	34.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MIPOL1	1.5359380063662251	0.8202570015881813	0.08605005385488762	0.740884393075255	0.626217	48.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZSWIM2	1.5358088210407408	0.8202800158972332	0.08603786883581131	0.915723684878802	0.506686	43.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RHOC	1.5356629126899355	0.820306008865593	0.08602410716460664	0.766517424913896	0.605359	35.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CLK3	1.5343333843854379	0.820542832382645	0.08589874382245193	0.587542721316715	0.790286	51.0	47.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
WDCP	1.5341275292321992	0.8205794962641719	0.08587933890527177	0.728658171804369	0.637301	65.0	37.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZMYND8	1.5340626361036451	0.8205910538328903	0.08587322206589953	0.762559605695432	0.608988	97.0	64.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZNF311	1.5330762080766855	0.8207667241869078	0.0857802591949195	0.562233777594983	0.82638	43.0	38.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
BMP4	1.532331287438795	0.8208993676464579	0.08571007887876982	0.736448559254321	0.631126	34.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PRL	1.5319978773365852	0.8209587310605095	0.08567867396846593	0.924480202633538	0.502844	24.0	9.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RORB	1.5315725898552621	0.821034448783957	0.08563862046531807	0.615829877707221	0.755027	18.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZNF134	1.531368663769043	0.8210707538175547	0.08561941697490301	0.506855505316729	0.917452	44.0	36.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC25A44	1.5313198590912986	0.8210794423637039	0.08561482130800582	0.67734766703005	0.686541	15.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DGKG	1.5307362409274567	0.8211833370740685	0.08555987163730094	0.573597198812402	0.810957	105.0	53.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SOX30	1.5301964443113367	0.8212794224743736	0.08550905848010884	0.713358723061878	0.65225	58.0	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DMRTA2	1.5301133527947623	0.8212942123041953	0.08550123765388341	0.761297896559553	0.611203	21.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FADS2	1.5296447857030315	0.8213776111183058	0.08545713919881757	0.541573141706555	0.859379	35.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SV2B	1.5293530095362529	0.8214295404250882	0.08542968301034042	0.465484488633242	1.0	72.0	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CLUAP1	1.528872552322519	0.821515045446924	0.0853844783704382	0.700629495223831	0.66454	43.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MIEF1	1.5278763406071567	0.8216923170286818	0.08529077373910258	0.658035081934001	0.707908	69.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C9orf139	0.3927549601392387	0.8217020000000002	0.08528565596430143	NA	0.821702	NA	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MIR431	0.39257972180281997	0.8217740000000001	0.08524760344303917	NA	0.821774	NA	5.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TIMM23B-AGAP6	0.39234609456940656	0.82187	0.08519687193389233	NA	0.82187	NA	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MYO1G	1.5267065926900356	0.8219004337983823	0.0851807903321911	0.77784072285671	0.599224	118.0	71.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMEM128	1.526186804211467	0.8219929003390921	0.08513193350237205	0.466221981976311	1.0	22.0	7.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OCRL	0.39197867361406413	0.8220209999999999	0.08511708748717198	NA	0.822021	NA	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MRPL18	1.5253889828685951	0.8221348123608878	0.08505696170102281	1.0	0.466408	19.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ACSM2B	1.5253784460435407	0.8221366864749462	0.08505597169737124	0.574854449766961	0.811354	86.0	56.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LMX1B	1.5250751445394366	0.8221906313520444	0.08502747619990537	0.853557629075085	0.546514	27.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GFY	1.5247107530261927	0.8222554382629702	0.0849932454831444	0.530521033889867	0.879449	63.0	28.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NPHS1	1.5245880180492788	0.8222772658098377	0.08498171687914019	0.642047012793488	0.72673	133.0	79.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM43B	1.524510573527871	0.8222910385548577	0.08497444271831986	0.898173661801929	0.519513	6.0	21.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KATNIP	0.3910810877764762	0.82239	0.08492217919902244	NA	0.82239	NA	128.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RARB	1.5232407633411842	0.8225168380369139	0.08485520268903105	0.707814674975978	0.659649	31.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ACD	1.5231727420549857	0.8225289324155515	0.08484881682184268	0.577565970202814	0.808436	58.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
THEMIS	1.52263851324391	0.8226239153425635	0.08479866882352338	0.467049861772521	1.0	54.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MYO16	1.5220561243560708	0.8227274518027328	0.08474401142415626	0.605950326526284	0.770997	117.0	103.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MSI2	1.5217003097379795	0.8227907034789611	0.08471062394206443	0.514054664234038	0.908987	12.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LOC101928841	0.39002590587292535	0.822824	0.08469304935996429	NA	0.822824	NA	120.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GABRQ	1.5213663127224457	0.8228500735130568	0.08467928772510887	0.710956182887491	0.65735	4.0	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMEM238	0.3897075156145088	0.822955	0.08462391179380326	NA	0.822955	NA	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZDHHC22	1.5206109575137674	0.8229843310625755	0.08460843331487532	0.614424496190242	0.760913	17.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM92B	0.38922589775390365	0.823153198776297	0.08451932980417982	0.823153198776297	NA	46.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
UNC80	1.5194492250607041	0.8231907872796005	0.08449949861494015	0.72654128998738	0.643866	212.0	121.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NPDC1	1.5190900464432877	0.8232546107081573	0.0844658283056956	0.778795406561109	0.600773	77.0	38.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LOC105375131	0.3888546739197382	0.823306	0.08443871957281532	NA	0.823306	NA	5.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
BCAP31	0.3887453615371078	0.8233510000000002	0.08441498269052522	NA	0.823351	NA	7.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RAD50	1.5185131859620609	0.8233571070261173	0.08441176141805778	0.565885199861645	0.827048	93.0	76.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
USP2	1.5180955735110628	0.8234313023754171	0.08437262751278908	0.606247985823848	0.772146	57.0	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAIM	1.5179959987650087	0.8234489926523898	0.08436329739973096	0.468135263906759	1.0	27.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PSG6	1.5176511021581338	0.8235102642240365	0.0843309834182346	1.0	0.468216	91.0	48.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ALG9	1.5171166072701423	0.823605211673665	0.08428091388262098	0.468341146251001	1.0	50.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GSR	1.5168256033857115	0.8236569020879179	0.08425365791467616	0.503208152320816	0.930846	42.0	35.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
COL21A1	1.5162419928490418	0.8237605603907237	0.0841990048227954	1.0	0.468546	77.0	57.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CIAO2B	0.3874316512479726	0.823892	0.0841297141258298	NA	0.823892	NA	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TSR3	1.5154734078628596	0.8238970583057794	0.08412704777205504	0.635069110305791	0.738071	45.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GIGYF1	1.5154268708308516	0.8239053225763204	0.08412269151291306	1.0	0.468737	136.0	88.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
QPRT	1.5151026214567747	0.8239629026365074	0.08409234114625823	1.0	0.468813	27.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CDKL4	1.5150117625450183	0.8239790367860393	0.08408383723972543	0.554684479321274	0.845227	36.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RP11-506B6.7	0.38720184130461394	0.823986674726121	0.08407981153068622	0.823986674726121	NA	21.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C10orf54	0.3871365300193501	0.8240135829798552	0.08406562936528811	0.824013582979855	NA	43.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ANKRD61	1.5145907655776618	0.8240537916952795	0.08404443797043983	0.771254887148555	0.608013	47.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
XAB2	1.5145688995624424	0.8240576742268204	0.08404239179570114	0.880744138383185	0.532434	84.0	63.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DCAKD	1.513571680055667	0.8242347261375387	0.08394909200482169	1.0	0.469172	29.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
HOATZ	0.38643662272958945	0.824302	0.08391364642839473	NA	0.824302	NA	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SCYL3	1.5129470588360974	0.8243456104260983	0.08389067030263855	0.891616797139693	0.526368	54.0	46.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CLPTM1	1.5129267240423778	0.8243492201212071	0.08388876859149338	0.737591109190495	0.636292	73.0	46.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MTERF1	1.5126589058365396	0.824396760295727	0.08386372357459737	0.897342062804575	0.523085	48.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
IMPG1	1.5125889635571887	0.8244091753506205	0.08385718333876205	0.774713178103126	0.605905	92.0	60.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ERCC6L2	1.5125239881540755	0.8244207086383022	0.08385110770506923	0.537191533704212	0.873837	105.0	65.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PRAMEF15	1.5121536550495627	0.8244864413337846	0.083816481926481	0.760092807713919	0.617694	58.0	34.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMEM184A	1.5121394218222972	0.824488967598309	0.08381515123017484	0.507760773712348	0.924664	56.0	40.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PTRF	0.3859236472275988	0.824513450482191	0.08380225521346167	0.824513450482191	NA	26.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OR51F1	1.5119927665788797	0.8245149971925494	0.08380144051826988	0.539487650631162	0.870349	40.0	21.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ADAL	1.511839722086615	0.8245421601470151	0.08378713328678888	0.539350463009911	0.870637	28.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CTD-2528L19.4	0.38583958889160624	0.824548104824758	0.0837840021777219	0.824548104824758	NA	10.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KLRC1	1.5116122872512774	0.824582524960109	0.08376587326230252	0.734041803392653	0.639789	21.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZNF287	1.510879039005256	0.8247126507200633	0.08369734350431596	0.60184379520833	0.780608	31.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
