GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
OR52D1	0.8256856285434513	0.4089824467704931	0.3882953311963372	NA	0.408982446770492	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZNF227	-0.8254033709491584	0.4091426217588282	0.38812527623252413	NA	0.409142621758828	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LCORL	0.8253803644757389	0.4091556790724694	0.38811141644751035	NA	0.409155679072469	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C6orf52	-0.8253770811028577	0.40915754256948933	0.38810943846047213	NA	0.409157542569492	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZFP41	-0.8253319224705208	0.40918317312141506	0.38808223412599463	NA	0.409183173121412	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RP13-582O9.6	-0.8253319224705208	0.40918317312141506	0.38808223412599463	NA	0.409183173121412	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC44A4	-0.8252801343310123	0.40921256753914226	0.3880510369122533	NA	0.409212567539142	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TSPAN2	-0.82519930454944	0.40925844820620416	0.3880023468055334	NA	0.29881808762109	0.89812	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FKBP6	0.8250062876931442	0.40936802097219904	0.38788608658255186	NA	0.409368020972199	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SELL	0.8249222979415713	0.4094157061394942	0.3878355008066929	NA	0.409415706139495	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ADGRV1	0.8248445003195289	0.4094598786738779	0.38778864658778855	NA	0.409459878673878	NA	NA	27.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
EXOC6	-0.824820098955055	0.40947373405294996	0.3877739510994541	NA	0.409473734052948	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MLX	0.8242714435019323	0.4097853406338464	0.3874435817954932	NA	NA	0.409786	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SENP7	-0.8242544171608062	0.4097950129285348	0.38743333112466527	NA	0.409795012928536	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AL161905.1	-0.8240862127040464	0.4098905735223931	0.38733206927628316	NA	0.409890573522392	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZWILCH	0.8238211692669914	0.41004117731975587	0.3871725281954147	NA	0.410041177319755	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GRAMD3	-0.8238066869557308	0.41004940745086293	0.3871638113521985	NA	0.410049407450863	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TRIM22	-0.8238009612564472	0.4100526613270695	0.3871603650970673	NA	0.41005266132707	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
COG7	-0.8236564271930243	0.410134804142097	0.3870733748102959	NA	0.410134804142099	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RNF183	-0.8235488062680297	0.4101959745236665	0.3870086059148414	NA	0.410195974523667	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PRKCQ	-0.8235323270485594	0.4102053415836322	0.38699868866489295	NA	0.410205341583631	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CLIC6	0.8235142477027925	0.41021561832799647	0.3869878085592212	NA	0.410215618327997	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BIRC7	-0.8232283875966883	0.4103781285711461	0.38681579334940025	NA	0.410378128571146	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GJE1	-0.8229134695256771	0.410557202419656	0.3866263246237683	NA	0.410557202419656	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TRIM52	0.8226361740931093	0.4107149210971809	0.38645951912721527	NA	0.41071492109718	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
WBP2	0.8226261598890223	0.4107206175981585	0.3864534956261023	NA	0.410720617598159	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NR1I3	-0.8224615966179631	0.41081423483809865	0.386354516378241	0.873282	0.315549497422829	NA	2.0	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LCT	0.8224206752890716	0.41083751625192033	0.3863299050035486	NA	0.41083751625192	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SCGB1D2	-0.8224071136491491	0.4108452320625632	0.3863217487315748	NA	0.410845232062564	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RAG1	-0.8222672127174184	0.4109248328498819	0.3862376128296435	NA	0.298015692489064	0.90277	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FRMD8	0.8221847193293644	0.4109717742033021	0.3861880047144361	NA	0.410971774203302	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC25A39	-0.8221366116478924	0.41099915046919444	0.3861590758050071	NA	0.303317987698017	0.89393	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FNBP1	-0.8220155449091513	0.4110680497721563	0.38608627740812523	NA	0.411068049772156	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RANBP6	0.8219189319505212	0.411123037303475	0.3860281868210678	NA	0.411123037303475	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ITIH1	-0.8213936912932512	0.4114220558645889	0.38571242998809274	0.647347	0.481321963994788	NA	3.0	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PDE3A	-0.8213201510605128	0.41146393248525837	0.3856682275455899	NA	0.411463932485259	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZNF7	0.8211644024092812	0.41155263007415577	0.38557461855807307	NA	0.411552630074156	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C3orf70	-0.8211502849920511	0.4115606703891066	0.3855661340288738	NA	0.411560670389108	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LIMS1	0.8209983142029439	0.4116472284549161	0.3854748042674937	NA	0.411647228454915	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OAZ1	0.8205034327237507	0.4119291731524881	0.385177449872924	0.55964	0.563946478840409	NA	2.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LSP1	0.8203108553271252	0.4120389196171931	0.3850617602370514	NA	0.412038919617193	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DLEU7	-0.8202237288107426	0.4120885771802162	0.3850094236611803	NA	0.412088577180216	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PTGER1	-0.8201032988880961	0.41215722178791414	0.3849370860782848	NA	0.412157221787914	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SELENOH	0.8200581734388998	0.41218294487223917	0.38490998223442197	0.190011	NA	0.880127	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HNRNPCL2	0.8197613790245682	0.4123521517875639	0.3847317348051623	NA	NA	0.412352	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CA5A	-0.8196539389424596	0.41241341512872265	0.3846672162749899	NA	0.412413415128721	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DNAH3	0.8196011453329508	0.4124435205162923	0.3846355147686126	0.0237216	0.575696442399587	0.777685	11.0	47.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
POMK	0.8194981472185386	0.4125022586126458	0.3845736691738782	NA	0.412502258612646	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
INPP5K	0.819279336954417	0.4126270588891854	0.3844422956528923	NA	0.700658460438244	0.122817	NA	5.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MUC21	-0.8191079590786507	0.4127248213286546	0.384339411806099	NA	0.412724821328654	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CISD2	-0.8190751783856023	0.41274352262535774	0.38431973359548444	NA	0.412743522625357	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GRB7	-0.8189791528393222	0.41279830782957005	0.3842620916661804	NA	0.41279830782957	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PRAMEF19	-0.8186726598456787	0.41297319929946263	0.38407813181581935	NA	0.412973199299462	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RP11-793H13.10	-0.8186499702741766	0.4129861482000353	0.38406451459341506	NA	0.412986148200036	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DALRD3	0.8186305867442752	0.4129972105386961	0.38405288164079737	NA	0.412997210538697	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
THOP1	-0.8186289628175145	0.41299813733491686	0.3840519070530214	NA	0.412998137334916	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LIME1	-0.8186055742613422	0.41301148562618084	0.3840378706808578	NA	0.625639824525835	0.502981	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MAP3K4	-0.8185041196298745	0.41306939066149084	0.38397698599493274	NA	0.41306939066149	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC9A3	-0.8183179043036506	0.41317568521282844	0.38386524399802435	NA	0.413175685212828	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BHLHA15	0.8182719488220012	0.4132019197955489	0.38383766935310343	NA	0.41320191979555	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CTD-2140B24.4	0.8182511191256665	0.41321381115875067	0.38382517115582143	NA	0.413213811158749	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MAPK6	-0.8176463586146914	0.41355914827988816	0.3834623677691933	NA	0.413559148279886	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KEL	0.8172757117126636	0.41377088364905545	0.3832400731566157	0.510199	0.0696268876205023	NA	2.0	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC7A6	-0.8172711982445557	0.4137734624035725	0.38323736650080376	NA	0.413773462403572	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GPR156	-0.8171298820781139	0.41385420772173354	0.3831526249014253	NA	0.413854207721733	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
THEM5	-0.8170978146021289	0.4138725317539479	0.38313339627028736	NA	0.304397814793882	0.897751	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TMEM97	-0.8169665102382359	0.41394756684514233	0.38305466581617237	NA	0.413947566845141	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C1orf68	0.8169430581295191	0.41396096961648854	0.38304060448117694	NA	0.413960969616488	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FERMT3	-0.8169130789131922	0.4139781029734907	0.38302262991601893	NA	0.413978102973491	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CYB5D1	0.816758438016425	0.41406648812205094	0.38292991707697505	NA	0.414066488122051	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HOMER3	-0.8167478331883303	0.4140725497304858	0.3829235593931214	NA	0.414072549730484	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IQCE	-0.816631852042263	0.4141388467632595	0.3828540301988032	0.189233	0.296336110171427	0.251825	2.0	15.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PAEP	-0.8166246875414026	0.4141429423343872	0.38284973532243527	NA	0.414142942334387	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PCNX2	0.8164788770080663	0.4142262998106645	0.38276233059938913	0.908743	0.204334405271329	NA	2.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SH3D19	0.8161588576463976	0.41440928439277547	0.3825705232546628	NA	0.414409284392776	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MOCS1	0.8161465526544149	0.4144163212458276	0.38256314880476694	NA	0.94719729432052	0.276605	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PLEKHG6	-0.8161446141676524	0.41441742981426855	0.3825619870635707	NA	0.300025930904289	0.906206	NA	11.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MUC5AC	0.8160446935281255	0.41447457411561994	0.38250210603040646	NA	0.200911639627301	0.900605	NA	15.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SUGP2	-0.815946800263488	0.414530563486473	0.3824434432459658	NA	0.414530563486471	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FBXO40	0.815845976854388	0.4145882334082127	0.38238302794982837	0.663579	0.585653760993191	0.665042	2.0	10.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ADAMTS5	-0.8158065470175418	0.41461078814751706	0.382359401779106	NA	0.31153596259522	0.887301	NA	7.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OAS3	0.8156997638038178	0.4146718741520292	0.38229542042284426	NA	0.414671874152029	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PSAPL1	-0.8155405385036087	0.41476296986213534	0.3822000244681922	NA	0.414762969862136	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MS4A7	0.8153240030487198	0.41488687274431946	0.3820703062770684	NA	0.414886872744319	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BTBD8	-0.8152380357246398	0.4149360698280742	0.3820188109015387	NA	0.301211821677638	0.90521	NA	9.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AKR1B15	-0.8152142088233	0.4149497060152786	0.38200453876667395	0.881168	0.315668842431279	NA	2.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ATP5J	0.8151554992669006	0.4149833067518478	0.38196937300205586	NA	0.414983306751846	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ACOD1	-0.8151160573410757	0.41500588111382575	0.3819457487886679	NA	0.415005881113828	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SPATA13	-0.8149265596538324	0.4151143491573781	0.3818322542096228	NA	0.294088689043017	0.917736	NA	6.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CAB39L	-0.814586807787887	0.4153088642902565	0.38162879927475885	NA	0.415308864290257	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MRPL54	0.8145551684373916	0.4153269812284909	0.38160985454380875	NA	0.415326981228491	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AKR1B10	0.8139792080857003	0.41565686221425646	0.38126504519412274	NA	0.415656862214257	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TCP11	-0.8139754055553158	0.41565904062556847	0.3812627691110865	NA	0.320131990010235	0.875286	NA	7.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AUP1	0.8139224435685444	0.4156893824361009	0.3812310681286211	NA	0.415689382436104	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SURF2	0.8138619298050768	0.41572405224459574	0.3811948481064309	NA	0.415724052244595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZBTB4	0.8137153300153399	0.4158080499124782	0.3811071071192013	NA	0.41580804991248	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SYTL3	0.8137087056701997	0.41581184571760743	0.3811031425742676	NA	0.830402135141617	0.172271	NA	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IL18RAP	0.8136230053736558	0.41586095454835315	0.38105185390828367	NA	0.415860954548353	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DDIT4L	-0.8134639711151995	0.4159520950039204	0.38095668397289806	NA	0.41595209500392	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MAMDC2	-0.8132489081265185	0.41607536354712826	0.3808279986802459	NA	0.416075363547127	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HMBOX1	-0.8132204715077446	0.4160916642955963	0.3808109844874827	NA	0.416091664295595	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RALGPS2	0.8132012115900734	0.4161027048895847	0.38079946105203555	NA	0.416102704889581	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TOE1	0.8129130103033843	0.4162679346283257	0.38062704179235185	NA	0.416267934628326	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IMPDH2	0.8128225548092526	0.41631980198276963	0.3805729316851174	NA	0.416319801982769	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GALNTL6	0.8126807740623574	0.4164011070092889	0.3804881245808422	NA	0.416401107009289	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DNAJC12	-0.8125751067214564	0.4164617086779525	0.38042492336727984	NA	0.416461708677951	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KCNK5	-0.8124161806451546	0.41655286476019004	0.380329874409127	NA	0.416552864760192	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RINL	0.8123970540818423	0.4165638360792505	0.3803184359556123	NA	0.416563836079252	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RP1L1	-0.8123843547931603	0.4165711206994349	0.3803108413388622	0.718011	0.430833923235256	NA	2.0	26.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ADPRHL1	0.8122437107742217	0.4166518025470006	0.3802267349603182	0.909007	0.206597415891006	NA	2.0	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
STAG3	0.8121317036181929	0.4167160631651847	0.38015975845910044	NA	0.416716063165185	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLC12A1	-0.8120222870644593	0.4167788431504291	0.380094335140948	NA	0.41677884315043	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SMARCA2	-0.8118497493754644	0.4168778515110838	0.3799911780855986	0.144822	0.756608907871734	NA	2.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZBED1	-0.8118474164903863	0.4168791902998764	0.37998978336613987	NA	0.416879190299874	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SLCO1B1	-0.811445351586685	0.41710996392363064	0.37974943560282487	0.454309	0.689667088331636	NA	2.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
UHRF2	-0.811425417310918	0.41712140758067107	0.3797375206418787	NA	0.417121407580671	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TMEM74	-0.811398278940847	0.4171369871850924	0.37972129992111964	NA	0.417136987185092	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CCDC28A	-0.8112056350593554	0.4172475901089394	0.3796061629900267	NA	0.588215073164413	0.544653	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR5A2	0.8108722956941888	0.41743901157579133	0.37940696657771755	NA	0.417439011575791	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BMP5	0.8107157548998081	0.4175289236117601	0.3793134341207614	NA	0.417528923611762	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CST8	-0.8106649573515606	0.41755810255453063	0.3792830845800762	NA	0.301070673026848	0.910575	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AMPD3	0.8106093741548264	0.4175900318288308	0.37924987680034083	NA	0.417590031828831	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RNASEK	-0.8104917175320214	0.417657623377767	0.37917958714048394	NA	0.417657623377767	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
YIPF2	0.8102272302493295	0.4178095899500508	0.37902159591485207	NA	0.417809589950051	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C14orf180	0.8102245451984927	0.4178111328678741	0.3790199921233749	NA	0.417811132867873	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MMP28	0.8100329395345	0.41792124440036804	0.37890555158586925	NA	0.417921244400368	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FAM160A1	0.8099236145131368	0.41798407872754706	0.3788402604557273	0.369897	0.803562909263942	NA	2.0	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MYH14	0.8098415308899046	0.4180312597752206	0.37879124109511725	NA	0.324428072264196	0.872968	NA	4.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SFRP2	-0.8095786817892527	0.41818236455831614	0.3786342860484827	NA	0.418182364558316	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ORC5	-0.8095497041076521	0.41819902500569417	0.3786169840366169	NA	0.297004445345061	0.918759	NA	4.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NAGK	-0.8093987108057026	0.4182858435183735	0.3785268334492295	NA	0.304414826198939	0.906344	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BIN3	-0.8093728703694555	0.4183007023814851	0.3785114061816287	NA	0.418300702381486	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PPP1R13B	-0.8092945040162165	0.4183457667917688	0.378464621248072	NA	0.418345766791772	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LPAR5	-0.8091435700370142	0.41843256911958493	0.3783745190776303	NA	0.418432569119583	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MRPL21	-0.8091369052357008	0.41843640229989965	0.3783705406076053	NA	0.418436402299901	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MRPL36	0.8088952486187243	0.4185754021591509	0.3782262968297004	NA	0.418575402159151	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AIPL1	0.8087657634032754	0.41864989268605046	0.3781490157798537	NA	0.41864989268605	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KLHDC1	0.8086506687802851	0.418716111111643	0.3780803282602633	0.476649	0.665813097502371	NA	2.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CD300A	-0.8084815177030676	0.4188134415088043	0.37797938840813117	NA	0.082642539203235	0.553723	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TEX15	0.8084564207760716	0.4188278835433268	0.3779644127957453	0.825408	0.356145196811934	NA	4.0	31.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
JOSD2	-0.808380588082426	0.41887152327107513	0.3779191638847019	NA	0.418871523271075	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZNF165	-0.8082993983823973	0.418918248781024	0.3778707206311963	NA	0.418918248781024	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FKBP10	-0.8081585793903431	0.41899929883541054	0.3777867037930529	NA	0.418999298835413	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
